test/stochastic/0/hammer-v1/success,test/stochastic/1/push-wall-v1/success,test/stochastic/2/faucet-close-v1/success,test/stochastic/3/push-back-v1/success,test/stochastic/4/stick-pull-v1/success,test/stochastic/5/handle-press-side-v1/success,test/stochastic/6/push-v1/success,test/stochastic/7/shelf-place-v1/success,test/stochastic/8/window-close-v1/success,test/stochastic/9/peg-unplug-side-v1/success,epoch,directory,method,seed,test/stochastic/average_success
1.0,0.1,1.0,0.9,0.7,1.0,0.2,0.0,1.0,0.9,500,cl_61,mas,1,0.68
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_62,mas,2,0.1
1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_62,mas,2,0.15
1.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_62,mas,2,0.24
1.0,0.6,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_62,mas,2,0.34
1.0,0.5,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_62,mas,2,0.3399999999999999
1.0,0.3,1.0,1.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_62,mas,2,0.42
1.0,0.2,1.0,0.8,0.0,0.7,0.6,0.0,0.0,0.0,350,cl_62,mas,2,0.43
1.0,0.6,1.0,1.0,0.0,0.9,0.3,0.0,0.0,0.0,400,cl_62,mas,2,0.48
1.0,0.3,1.0,1.0,0.0,0.9,0.5,0.0,1.0,0.0,450,cl_62,mas,2,0.5700000000000001
1.0,0.6,0.9,1.0,0.0,1.0,0.5,0.0,1.0,1.0,500,cl_62,mas,2,0.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_63,mas,3,0.1
1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100,cl_63,mas,3,0.15
1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_63,mas,3,0.21
1.0,0.4,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_63,mas,3,0.2799999999999999
1.0,0.3,1.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,250,cl_63,mas,3,0.32
1.0,0.4,0.9,0.3,0.8,0.9,0.0,0.0,0.0,0.0,300,cl_63,mas,3,0.43
1.0,0.1,1.0,0.2,0.7,0.7,0.3,0.0,0.0,0.1,350,cl_63,mas,3,0.41
1.0,0.6,1.0,0.1,0.9,1.0,0.3,0.0,0.0,0.0,400,cl_63,mas,3,0.4899999999999999
1.0,0.2,0.9,0.1,0.7,1.0,0.2,0.0,1.0,0.0,450,cl_63,mas,3,0.51
1.0,0.4,1.0,0.4,1.0,0.7,0.6,0.0,1.0,1.0,500,cl_63,mas,3,0.71
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_64,mas,4,0.05
0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100,cl_64,mas,4,0.1499999999999999
0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,150,cl_64,mas,4,0.16
0.4,0.4,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.1,200,cl_64,mas,4,0.17
0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_64,mas,4,0.16
0.4,0.6,0.4,0.1,0.0,0.6,0.0,0.0,0.0,0.0,300,cl_64,mas,4,0.21
0.7,0.4,0.7,0.0,0.0,0.8,0.5,0.0,0.0,0.2,350,cl_64,mas,4,0.33
0.6,0.4,0.5,0.4,0.0,0.8,0.1,0.0,0.0,0.0,400,cl_64,mas,4,0.28
0.7,0.7,0.4,0.2,0.0,0.7,0.2,0.0,1.0,0.1,450,cl_64,mas,4,0.4
0.3,0.4,0.4,0.2,0.0,0.8,0.1,0.0,1.0,0.9,500,cl_64,mas,4,0.41
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_65,mas,5,0.1
1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_65,mas,5,0.1399999999999999
1.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_65,mas,5,0.25
1.0,0.3,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_65,mas,5,0.31
1.0,0.5,0.9,1.0,0.7,0.0,0.0,0.0,0.0,0.0,250,cl_65,mas,5,0.41
1.0,0.4,1.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,300,cl_65,mas,5,0.5
1.0,0.5,0.9,0.8,0.8,1.0,0.5,0.0,0.0,0.0,350,cl_65,mas,5,0.55
1.0,0.4,1.0,0.8,0.9,0.9,0.5,0.0,0.0,0.0,400,cl_65,mas,5,0.55
0.9,0.8,0.9,0.8,0.6,1.0,0.5,0.0,0.0,0.0,450,cl_65,mas,5,0.55
0.8,0.8,0.8,0.9,0.8,0.9,0.4,0.0,0.0,0.0,500,cl_65,mas,5,0.5400000000000001
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_66,mas,6,0.1
1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_66,mas,6,0.12
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_66,mas,6,0.1
1.0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_66,mas,6,0.19
1.0,0.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,250,cl_66,mas,6,0.2299999999999999
1.0,0.0,0.0,0.6,0.9,1.0,0.0,0.0,0.0,0.0,300,cl_66,mas,6,0.35
1.0,0.1,0.0,0.6,0.4,0.8,0.4,0.0,0.0,0.0,350,cl_66,mas,6,0.33
1.0,0.0,0.0,0.8,0.9,0.7,0.7,0.1,0.0,0.0,400,cl_66,mas,6,0.42
1.0,0.0,0.0,0.7,1.0,0.9,0.7,0.1,0.9,0.0,450,cl_66,mas,6,0.53
1.0,0.1,0.0,0.6,0.9,0.9,0.2,0.1,1.0,1.0,500,cl_66,mas,6,0.5800000000000001
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_67,mas,7,0.1
1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_67,mas,7,0.13
1.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_67,mas,7,0.2
1.0,0.1,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_67,mas,7,0.27
1.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_67,mas,7,0.24
1.0,0.1,1.0,0.7,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_67,mas,7,0.37
1.0,0.1,0.9,0.7,0.0,1.0,0.7,0.0,0.0,0.0,350,cl_67,mas,7,0.44
1.0,0.0,1.0,0.2,0.0,1.0,0.9,0.0,0.0,0.0,400,cl_67,mas,7,0.41
1.0,0.1,0.9,0.3,0.0,1.0,0.5,0.0,1.0,0.0,450,cl_67,mas,7,0.48
1.0,0.2,0.9,0.6,0.0,1.0,0.8,0.0,1.0,0.9,500,cl_67,mas,7,0.64
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_68,mas,8,0.08
0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_68,mas,8,0.0699999999999999
0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_68,mas,8,0.11
0.3,0.2,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_68,mas,8,0.1399999999999999
0.7,0.2,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,250,cl_68,mas,8,0.1399999999999999
0.6,0.2,0.6,0.1,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_68,mas,8,0.25
0.5,0.3,0.6,0.1,0.0,1.0,0.6,0.0,0.0,0.0,350,cl_68,mas,8,0.31
0.3,0.4,0.4,0.3,0.0,1.0,0.5,0.0,0.0,0.0,400,cl_68,mas,8,0.29
0.5,0.9,0.3,0.0,0.0,1.0,0.5,0.0,1.0,0.0,450,cl_68,mas,8,0.42
1.0,0.6,0.2,0.1,0.0,1.0,0.8,0.0,1.0,1.0,500,cl_68,mas,8,0.5700000000000001
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,50,cl_69,mas,9,0.1
0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100,cl_69,mas,9,0.11
1.0,0.1,0.9,0.0,0.0,0.0,0.1,0.0,0.3,0.0,150,cl_69,mas,9,0.24
0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.3,0.0,200,cl_69,mas,9,0.3
0.9,0.2,0.9,1.0,0.0,0.0,0.0,0.0,0.1,0.0,250,cl_69,mas,9,0.31
0.7,0.1,1.0,1.0,0.0,1.0,0.0,0.0,0.4,0.0,300,cl_69,mas,9,0.42
0.9,0.2,0.8,0.7,0.0,1.0,0.6,0.0,0.3,0.0,350,cl_69,mas,9,0.45
0.8,0.2,0.9,0.9,0.0,1.0,0.6,0.5,0.3,0.1,400,cl_69,mas,9,0.5299999999999999
0.7,0.2,0.9,0.8,0.0,1.0,0.8,0.3,0.2,0.0,450,cl_69,mas,9,0.4899999999999999
0.8,0.1,0.8,0.8,0.0,0.9,0.6,0.4,0.1,1.0,500,cl_69,mas,9,0.55
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_7,None_fifo,7,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_7,None_fifo,7,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_7,None_fifo,7,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_7,None_fifo,7,0.1
0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,250,cl_7,None_fifo,7,0.09
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_7,None_fifo,7,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,350,cl_7,None_fifo,7,0.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,400,cl_7,None_fifo,7,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_7,None_fifo,7,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_7,None_fifo,7,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_70,mas,10,0.1
0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_70,mas,10,0.1399999999999999
1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_70,mas,10,0.15
1.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_70,mas,10,0.1699999999999999
1.0,0.5,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,250,cl_70,mas,10,0.31
1.0,0.4,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,300,cl_70,mas,10,0.32
1.0,0.4,0.0,0.7,1.0,0.0,0.8,0.0,0.0,0.0,350,cl_70,mas,10,0.3899999999999999
1.0,0.4,0.0,0.7,1.0,0.0,0.3,0.5,0.0,0.0,400,cl_70,mas,10,0.3899999999999999
1.0,0.5,0.0,0.8,0.9,0.0,0.6,0.2,1.0,0.0,450,cl_70,mas,10,0.5
1.0,0.5,0.0,0.8,1.0,0.0,0.4,0.4,1.0,0.0,500,cl_70,mas,10,0.51
0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_71,mas,11,0.1
0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_71,mas,11,0.11
0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_71,mas,11,0.12
0.4,0.8,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_71,mas,11,0.23
0.7,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_71,mas,11,0.27
0.7,0.4,0.4,1.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_71,mas,11,0.3399999999999999
0.8,0.6,0.9,1.0,0.0,0.9,0.7,0.0,0.0,0.0,350,cl_71,mas,11,0.49
0.5,0.3,0.5,1.0,0.0,0.8,0.6,0.0,0.0,0.0,400,cl_71,mas,11,0.37
0.6,0.3,0.5,1.0,0.0,1.0,0.7,0.0,0.0,0.0,450,cl_71,mas,11,0.41
0.6,0.2,0.6,1.0,0.0,1.0,0.6,0.1,0.0,1.0,500,cl_71,mas,11,0.51
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_72,mas,12,0.09
1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_72,mas,12,0.12
1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_72,mas,12,0.18
1.0,0.5,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_72,mas,12,0.29
0.9,0.3,0.3,0.6,0.8,0.0,0.0,0.0,0.0,0.0,250,cl_72,mas,12,0.29
0.9,0.0,0.5,0.8,0.6,1.0,0.0,0.0,0.0,0.0,300,cl_72,mas,12,0.38
1.0,0.1,0.7,0.7,0.7,1.0,0.5,0.0,0.0,0.0,350,cl_72,mas,12,0.47
1.0,0.5,0.7,0.6,0.6,1.0,0.4,0.5,0.0,0.0,400,cl_72,mas,12,0.53
1.0,0.4,0.4,0.6,0.5,1.0,0.4,0.6,1.0,0.0,450,cl_72,mas,12,0.59
0.8,0.3,0.7,0.5,0.9,1.0,0.7,0.7,1.0,1.0,500,cl_72,mas,12,0.76
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_73,mas,13,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_73,mas,13,0.1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_73,mas,13,0.2
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_73,mas,13,0.3
1.0,0.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,250,cl_73,mas,13,0.31
1.0,0.0,0.9,1.0,0.2,0.9,0.0,0.0,0.0,0.0,300,cl_73,mas,13,0.4
1.0,0.0,1.0,0.9,0.0,1.0,0.3,0.0,0.0,0.0,350,cl_73,mas,13,0.42
1.0,0.0,1.0,0.9,0.2,0.9,0.6,0.2,0.0,0.0,400,cl_73,mas,13,0.48
1.0,0.0,1.0,0.9,0.1,1.0,0.7,0.0,0.4,0.0,450,cl_73,mas,13,0.51
0.8,0.0,1.0,0.9,0.0,0.9,0.6,0.0,0.4,0.0,500,cl_73,mas,13,0.4600000000000001
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_74,mas,14,0.1
0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_74,mas,14,0.1
0.9,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_74,mas,14,0.18
1.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_74,mas,14,0.18
1.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_74,mas,14,0.1699999999999999
1.0,0.1,0.3,0.5,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_74,mas,14,0.29
1.0,0.0,0.6,0.2,0.0,1.0,0.1,0.0,0.0,0.0,350,cl_74,mas,14,0.29
1.0,0.2,0.3,0.1,0.0,1.0,0.5,0.0,0.0,0.0,400,cl_74,mas,14,0.31
0.9,0.0,0.6,0.3,0.0,0.9,0.3,0.0,1.0,0.0,450,cl_74,mas,14,0.4
1.0,0.0,0.4,0.1,0.0,1.0,0.4,0.0,1.0,1.0,500,cl_74,mas,14,0.49
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_75,mas,15,0.1
1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_75,mas,15,0.15
1.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_75,mas,15,0.25
1.0,0.1,0.9,0.9,0.0,0.0,0.0,0.0,0.1,0.0,200,cl_75,mas,15,0.3
1.0,0.6,0.7,1.0,0.6,0.0,0.0,0.0,0.0,0.0,250,cl_75,mas,15,0.39
0.9,0.3,0.9,1.0,0.4,1.0,0.0,0.0,0.0,0.0,300,cl_75,mas,15,0.45
1.0,0.3,1.0,0.8,0.6,0.6,0.1,0.0,0.1,0.0,350,cl_75,mas,15,0.4499999999999999
1.0,0.4,0.9,0.8,0.6,0.7,0.1,0.5,0.0,0.0,400,cl_75,mas,15,0.4999999999999999
1.0,0.2,1.0,0.8,0.6,0.7,0.1,0.1,1.0,0.0,450,cl_75,mas,15,0.5499999999999999
1.0,0.4,0.9,1.0,0.5,0.6,0.1,0.4,1.0,0.9,500,cl_75,mas,15,0.6799999999999999
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_76,mas,16,0.1
1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_76,mas,16,0.11
1.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_76,mas,16,0.19
1.0,0.2,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_76,mas,16,0.29
1.0,0.4,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_76,mas,16,0.3
1.0,0.4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_76,mas,16,0.44
1.0,0.3,0.6,0.9,0.0,1.0,0.5,0.0,0.0,0.0,350,cl_76,mas,16,0.43
1.0,0.4,0.9,0.7,0.0,1.0,0.4,0.0,0.0,0.0,400,cl_76,mas,16,0.44
1.0,0.3,0.8,0.8,0.0,1.0,0.3,0.0,1.0,0.0,450,cl_76,mas,16,0.52
1.0,0.5,0.9,0.9,0.0,1.0,0.2,0.0,1.0,1.0,500,cl_76,mas,16,0.65
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_77,mas,17,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_77,mas,17,0.1
0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_77,mas,17,0.17
1.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_77,mas,17,0.19
1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_77,mas,17,0.1699999999999999
0.9,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,300,cl_77,mas,17,0.27
1.0,0.0,0.8,0.0,0.0,0.5,1.0,0.0,0.0,0.0,350,cl_77,mas,17,0.3299999999999999
0.9,0.0,0.9,0.0,0.0,0.7,0.4,0.0,0.0,0.0,400,cl_77,mas,17,0.29
1.0,0.0,0.6,0.0,0.0,0.6,0.9,0.0,1.0,0.0,450,cl_77,mas,17,0.41
1.0,0.0,0.7,0.0,0.0,0.5,0.8,0.0,1.0,1.0,500,cl_77,mas,17,0.5
0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,50,cl_78,mas,18,0.1
0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_78,mas,18,0.1399999999999999
0.8,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_78,mas,18,0.22
0.6,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_78,mas,18,0.32
0.8,0.5,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_78,mas,18,0.3099999999999999
0.8,0.5,1.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,300,cl_78,mas,18,0.4399999999999999
0.9,0.5,1.0,0.9,0.0,1.0,0.5,0.0,0.0,0.0,350,cl_78,mas,18,0.48
0.8,0.6,1.0,0.9,0.0,1.0,0.2,0.0,0.0,0.0,400,cl_78,mas,18,0.45
0.6,0.2,1.0,0.9,0.0,1.0,0.6,0.0,1.0,0.0,450,cl_78,mas,18,0.53
0.8,0.6,1.0,0.9,0.0,1.0,0.7,0.0,1.0,0.0,500,cl_78,mas,18,0.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_79,mas,19,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_79,mas,19,0.1
0.9,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_79,mas,19,0.19
0.9,0.2,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_79,mas,19,0.3
1.0,0.4,1.0,0.7,0.4,0.0,0.0,0.0,0.0,0.0,250,cl_79,mas,19,0.35
1.0,0.2,1.0,0.8,0.5,0.9,0.0,0.0,0.0,0.0,300,cl_79,mas,19,0.44
0.8,0.3,1.0,0.9,0.5,0.9,0.5,0.0,0.0,0.0,350,cl_79,mas,19,0.49
0.8,0.1,1.0,1.0,0.3,0.9,0.3,0.0,0.0,0.0,400,cl_79,mas,19,0.4399999999999999
1.0,0.1,1.0,1.0,0.8,0.9,0.6,0.0,0.9,0.0,450,cl_79,mas,19,0.6300000000000001
0.9,0.3,1.0,0.9,0.5,0.9,0.7,0.0,0.9,1.0,500,cl_79,mas,19,0.7100000000000001
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_8,None_fifo,8,0.08
0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_8,None_fifo,8,0.09
0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_8,None_fifo,8,0.09
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_8,None_fifo,8,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_8,None_fifo,8,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_8,None_fifo,8,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,350,cl_8,None_fifo,8,0.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,400,cl_8,None_fifo,8,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,450,cl_8,None_fifo,8,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_8,None_fifo,8,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_80,vcl,0,0.1
1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_80,vcl,0,0.1399999999999999
1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_80,vcl,0,0.25
1.0,0.5,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_80,vcl,0,0.3199999999999999
1.0,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_80,vcl,0,0.3399999999999999
1.0,0.3,0.7,1.0,0.0,0.4,0.0,0.0,0.0,0.0,300,cl_80,vcl,0,0.3399999999999999
1.0,0.5,0.8,1.0,0.0,0.2,0.2,0.0,0.0,0.0,350,cl_80,vcl,0,0.37
1.0,0.3,0.7,0.9,0.0,0.3,0.4,0.4,0.0,0.0,400,cl_80,vcl,0,0.3999999999999999
1.0,0.7,0.8,1.0,0.0,0.5,0.1,0.2,1.0,0.0,450,cl_80,vcl,0,0.53
1.0,0.3,1.0,1.0,0.0,0.2,0.1,0.6,1.0,0.7,500,cl_80,vcl,0,0.5900000000000001
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_81,vcl,1,0.1
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_81,vcl,1,0.0699999999999999
0.9,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_81,vcl,1,0.16
1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_81,vcl,1,0.16
0.9,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_81,vcl,1,0.16
0.9,0.0,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,300,cl_81,vcl,1,0.2099999999999999
1.0,0.0,0.7,0.0,0.0,0.7,0.2,0.0,0.0,0.0,350,cl_81,vcl,1,0.26
1.0,0.1,0.5,0.0,0.0,0.6,0.2,0.0,0.0,0.0,400,cl_81,vcl,1,0.24
1.0,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.5,0.0,450,cl_81,vcl,1,0.29
1.0,0.1,0.5,0.0,0.0,0.8,0.1,0.0,0.8,0.0,500,cl_81,vcl,1,0.33
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_82,vcl,2,0.09
1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_82,vcl,2,0.1399999999999999
1.0,0.3,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,150,cl_82,vcl,2,0.22
0.8,0.5,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_82,vcl,2,0.31
0.8,0.3,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_82,vcl,2,0.24
0.9,0.2,1.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_82,vcl,2,0.4
1.0,0.3,1.0,0.9,0.0,1.0,0.6,0.0,0.0,0.0,350,cl_82,vcl,2,0.4799999999999998
1.0,0.2,1.0,0.6,0.0,1.0,0.6,0.3,0.0,0.0,400,cl_82,vcl,2,0.47
1.0,0.1,0.8,0.9,0.1,1.0,0.4,0.3,1.0,0.0,450,cl_82,vcl,2,0.56
0.9,0.1,0.9,0.6,0.0,1.0,0.3,0.3,1.0,0.4,500,cl_82,vcl,2,0.55
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_83,vcl,3,0.09
1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_83,vcl,3,0.18
1.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_83,vcl,3,0.24
1.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_83,vcl,3,0.2299999999999999
1.0,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_83,vcl,3,0.21
1.0,0.8,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,300,cl_83,vcl,3,0.2799999999999999
1.0,0.8,0.7,0.2,0.0,0.7,0.1,0.0,0.0,0.0,350,cl_83,vcl,3,0.35
1.0,0.7,0.6,0.2,0.0,0.6,0.0,0.4,0.0,0.0,400,cl_83,vcl,3,0.35
1.0,1.0,0.8,0.1,0.0,0.5,0.1,0.8,1.0,0.0,450,cl_83,vcl,3,0.53
